iu_ac,libelle,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,t_1h,q,k,etat_trafic,etat_barre
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 01:00:00,,1.73667,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 02:00:00,,0.70778,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 03:00:00,,0.42944,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 04:00:00,,0.22389,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 05:00:00,,0.23722,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 06:00:00,,0.51167,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 07:00:00,,1.06667,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 08:00:00,,2.26556,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 09:00:00,,2.62056,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 10:00:00,,3.57445,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 11:00:00,,3.05445,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 12:00:00,,4.13945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 13:00:00,,2.51056,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 14:00:00,,2.94167,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 15:00:00,,3.11278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 16:00:00,,3.44056,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 17:00:00,,3.41556,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 18:00:00,,3.62722,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 19:00:00,,3.95778,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 20:00:00,,2.89167,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 21:00:00,,2.15834,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 22:00:00,,1.61389,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-11 23:00:00,,0.96834,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 00:00:00,,1.21389,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 01:00:00,,0.72056,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 02:00:00,,0.66945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 03:00:00,,0.335,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 04:00:00,,0.16945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 05:00:00,,0.28167,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 06:00:00,,0.58945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 07:00:00,,1.14722,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 08:00:00,,2.19667,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 09:00:00,,3.25222,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 10:00:00,,3.68389,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 11:00:00,,4.02222,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 12:00:00,,2.68611,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 13:00:00,,2.49722,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 14:00:00,,2.97556,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 15:00:00,,8.30334,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 16:00:00,,3.885,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 17:00:00,,3.16278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 18:00:00,,3.65945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 19:00:00,,3.80722,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 20:00:00,,3.08278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 21:00:00,,3.34778,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 22:00:00,,1.66111,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-12 23:00:00,,1.23056,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 00:00:00,,1.26889,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 01:00:00,,0.815,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 02:00:00,,0.50389,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 03:00:00,,0.27167,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 04:00:00,,0.27722,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 05:00:00,,0.20445,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 06:00:00,,0.37945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 07:00:00,,0.66167,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 08:00:00,,1.05722,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 09:00:00,,1.44334,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 10:00:00,,2.11167,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 11:00:00,,2.13222,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 12:00:00,,2.46111,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 13:00:00,,2.41945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 14:00:00,,1.89167,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 15:00:00,,2.13723,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 16:00:00,,2.37222,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 17:00:00,,2.12667,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 18:00:00,,2.91667,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 19:00:00,,2.625,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 20:00:00,,2.16889,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 21:00:00,,2.26611,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 22:00:00,,1.22667,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-13 23:00:00,,1.435,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 00:00:00,,1.13167,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 01:00:00,,0.94111,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 02:00:00,,0.64222,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 03:00:00,,0.28111,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 04:00:00,,0.27944,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 05:00:00,,0.23389,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 06:00:00,,0.32778,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 07:00:00,,0.36389,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 08:00:00,,0.65,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 09:00:00,,0.825,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 10:00:00,,0.98278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 11:00:00,,1.57278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 12:00:00,,1.56445,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 13:00:00,,1.39278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 14:00:00,,1.55278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 15:00:00,,1.47278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 16:00:00,,1.59889,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 17:00:00,,1.82056,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 18:00:00,,1.89944,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 19:00:00,,2.21222,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 20:00:00,,2.36833,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 21:00:00,,1.40555,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 22:00:00,,1.62889,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-14 23:00:00,,1.31667,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 00:00:00,,0.93667,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 01:00:00,,0.64056,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 02:00:00,,0.39889,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 03:00:00,,0.46778,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 04:00:00,,0.21278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 05:00:00,,0.14722,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 06:00:00,,0.09611,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 07:00:00,,0.315,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 08:00:00,,0.58333,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 09:00:00,,0.88222,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 10:00:00,,1.12278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 11:00:00,,1.58833,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 12:00:00,,1.83834,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 13:00:00,,2.08667,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 14:00:00,,1.73945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 15:00:00,,1.92778,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 16:00:00,,1.835,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 17:00:00,,2.01611,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 18:00:00,,2.56445,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 19:00:00,,1.98333,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 20:00:00,,2.43056,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 21:00:00,,1.92778,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 22:00:00,,1.57833,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-15 23:00:00,,1.20056,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 00:00:00,,0.97,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 01:00:00,,0.73778,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 02:00:00,,0.43667,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 03:00:00,,0.21056,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 04:00:00,,0.16222,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 05:00:00,,0.17056,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 06:00:00,,0.28222,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 07:00:00,,1.11611,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 08:00:00,,2.13778,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 09:00:00,,2.89389,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 10:00:00,,3.41889,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 11:00:00,,3.12278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 12:00:00,,2.93333,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 13:00:00,,2.48945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 14:00:00,,2.78889,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 15:00:00,,3.69389,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 16:00:00,,3.735,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 17:00:00,,4.49445,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 18:00:00,,4.065,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 19:00:00,,3.76445,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 20:00:00,,3.15389,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 21:00:00,,2.61333,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 22:00:00,,1.72944,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-16 23:00:00,,1.55778,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-17 00:00:00,,0.67445,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-17 01:00:00,,0.65722,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-17 02:00:00,,0.43389,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2016-08-17 03:00:00,,0.17333,1,3
