iu_ac,libelle,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,t_1h,q,k,etat_trafic,etat_barre
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 01:00:00,,1.40778,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 02:00:00,,0.79945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 03:00:00,,0.38833,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 04:00:00,,0.34667,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 05:00:00,,0.37556,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 06:00:00,,0.54167,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 07:00:00,,1.24333,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 08:00:00,,7.80778,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 09:00:00,,14.8689,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 10:00:00,,12.4389,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 11:00:00,,7.61444,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 12:00:00,,8.50222,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 13:00:00,,14.4528,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 14:00:00,,5.19722,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 15:00:00,,16.8206,2,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 16:00:00,,8.04889,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 17:00:00,,22.9539,2,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 18:00:00,,7.86111,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 19:00:00,,11.2917,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 20:00:00,,8.42389,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 21:00:00,,6.025,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 22:00:00,,3.61722,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-13 23:00:00,,2.50111,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 00:00:00,,2.63445,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 01:00:00,,1.50945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 02:00:00,,0.75222,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 03:00:00,,0.465,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 04:00:00,,0.42278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 05:00:00,,0.39167,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 06:00:00,,0.69611,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 07:00:00,,1.62,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 08:00:00,,6.75222,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 09:00:00,,13.1811,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 10:00:00,,13.3761,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 11:00:00,,8.00333,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 12:00:00,,7.57611,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 13:00:00,,8.23222,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 14:00:00,,6.61445,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 15:00:00,,12.2528,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 16:00:00,,8.31167,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 17:00:00,,11.79,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 18:00:00,,17.0283,2,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 19:00:00,,18.7561,2,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 20:00:00,,15.8306,2,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 21:00:00,,9.27278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 22:00:00,,3.995,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-14 23:00:00,,3.155,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-15 00:00:00,,2.59722,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-15 01:00:00,,2.12945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-15 02:00:00,,1.49445,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-15 03:00:00,,0.78389,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-15 04:00:00,,0.80611,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-15 05:00:00,,0.65722,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-15 06:00:00,,0.72611,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-15 07:00:00,,1.07945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-15 08:00:00,,1.77611,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-15 09:00:00,,4.14889,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2012-09-15 10:00:00,,4.53333,1,3
