iu_ac,libelle,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,t_1h,q,k,etat_trafic,etat_barre
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 01:00:00,,1.63,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 02:00:00,,0.64278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 03:00:00,,0.48056,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 04:00:00,,0.29945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 05:00:00,,0.30556,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 06:00:00,,0.61556,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 07:00:00,,14.4017,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 08:00:00,,6.40612,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 09:00:00,,10.6172,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 10:00:00,,11.3911,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 11:00:00,,6.17222,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 12:00:00,,9.84389,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 13:00:00,,9.50945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 14:00:00,,7.33945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 15:00:00,,10.1756,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 16:00:00,,14.0939,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 17:00:00,,8.66889,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 18:00:00,,12.3683,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 19:00:00,,8.69111,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 20:00:00,,8.52278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 21:00:00,,6.855,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 22:00:00,,2.55945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-26 23:00:00,,2.45944,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 00:00:00,,3.115,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 01:00:00,,1.47945,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 02:00:00,,1.005,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 03:00:00,,0.51334,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 04:00:00,,0.35278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 05:00:00,,0.51056,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 06:00:00,,0.47056,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 07:00:00,,1.68723,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 08:00:00,,7.08166,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 09:00:00,,23.5445,2,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 10:00:00,,27.5972,2,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 11:00:00,,8.85222,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 12:00:00,,6.50278,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 13:00:00,,7.58834,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 14:00:00,,10.8706,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 15:00:00,,8.19611,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 16:00:00,,9.24,1,3
5672,Convention,2973,Convention-Blomet,2937,Lecourbe-Convention,2015-03-27 17:00:00,,19.4156,2,3
